100858228636569	0.4622388	2.4069948	9.584868	-0.0025886977	0.0017152859	-0.007989484	-20.478506	12.774422	-40.401672	1014.43677
100858234555320	0.4622388	2.4069948	9.584868	-0.0025886977	0.0017152859	-0.007989484	-20.478506	12.774422	-40.401672	1014.43677
100858240143550	0.45026368	2.44771	9.642349	0.010194475	-0.019057373	0.00479369	-21.228506	12.774422	-39.214172	1014.44196
100858245779227	0.46702883	2.5291407	9.414823	0.0054007857	0.0054437118	-0.015446334	-20.103506	12.774422	-40.401672	1014.43317
100858251527197	0.364043	2.318379	9.656719	-4.5816886E-4	-0.00680683	0.021837922	-21.978506	12.399422	-40.464172	1014.43866
100858257454333	0.45505372	2.1603076	9.817185	0.009129211	-0.024916327	0.020240026	-21.978506	12.399422	-40.464172	1014.43866
100858263232719	0.45505372	2.1603076	9.817185	0.009129211	-0.024916327	0.020240026	-21.978506	12.399422	-40.464172	1014.43866
100858268936157	0.5125342	2.3495142	9.273516	0.011792372	-0.014263681	0.03089267	-23.478506	12.024422	-41.651672	1014.43866
100858274829126	0.57001466	2.3255641	9.285491	7.446337E-5	-0.0020131397	0.028229509	-23.478506	12.024422	-41.651672	1014.43866
100858281142252	0.6849756	2.3447242	9.445957	-0.0020560655	-0.005208933	0.017576864	-23.478506	11.649422	-42.901672	1014.43866
100858287378659	0.7496411	2.42376	9.637559	-0.0025886977	-0.0062741973	0.029827405	-23.478506	11.649422	-42.901672	1014.43866
100858293163659	0.6682105	2.440525	9.627979	0.0022049923	-0.003078404	0.027696876	-23.478506	11.649422	-42.901672	1014.43866
100858298824962	0.66342044	2.4836354	9.572893	-0.00312133	0.011302666	0.025033714	-23.478506	11.649422	-42.901672	1014.43866
100858304397150	0.5484595	2.3998096	9.474698	-0.008447653	0.0118352985	0.028762141	-22.353506	11.649422	-42.464172	1014.43866
100858310242984	0.53169435	2.43813	9.604029	-0.010578182	-0.0014805074	0.02396845	-22.353506	11.649422	-42.464172	1014.43866
100858316150016	0.59156984	2.3830445	9.666299	0.0022049923	-0.014263681	0.032490563	-22.353506	11.649422	-42.464172	1014.43866
100858322615068	0.5556446	2.3878345	9.608819	0.008063946	-0.024383694	0.036751624	-22.353506	11.649422	-42.464172	1014.43866
