49264.251	5676	-16720	-1032	-165	23	63
49264.251	3808	-17636	-1136	-74	117	92
49264.251	3800	-16964	-828	-51	22	67
49264.251	3960	-14908	-1408	-30	-17	-1
49264.251	6028	-13740	-1016	-106	-31	13
49264.251	5972	-14416	-824	-186	33	37
49264.251	5724	-16612	-844	-170	37	58
49264.251	4000	-18172	-1036	-70	80	110
49264.251	3588	-17064	-876	-51	39	71
49264.28	4448	-15308	-1228	-21	11	17
49264.28	6152	-13740	-1056	-69	-75	14
49264.28	6292	-14196	-800	-171	30	23
49264.28	5496	-16296	-1028	-169	29	28
49264.28	4084	-18000	-1024	-111	64	87
49264.28	3820	-16876	-1172	-58	55	69
49264.28	4692	-15624	-792	-2	40	29
49264.28	5224	-13996	-1160	-56	-48	-5
49264.28	5796	-13900	-932	-145	-2	27
49264.28	5588	-15960	-1028	-186	52	15
49264.309	4880	-17264	-996	-139	73	52
49264.309	4008	-16984	-1276	-31	64	73
49264.309	4604	-16004	-888	-12	11	41
49264.309	4624	-14144	-1072	-53	-42	13
49264.309	5864	-13996	-748	-120	-19	17
49264.309	6116	-15536	-680	-187	24	18
49264.309	5268	-17432	-964	-180	65	78
49264.309	4144	-17516	-968	-37	73	86
49264.309	4212	-16424	-800	-19	5	21
49264.309	4092	-14464	-1268	-40	-24	5
49264.335	5880	-13600	-960	-112	-2	22
49264.335	5980	-14788	-916	-192	15	36
49264.335	5604	-16772	-1092	-146	71	40
49264.335	4116	-17800	-964	-51	76	83
49264.335	3740	-16836	-920	-43	0	55
49264.335	4224	-14704	-1376	-23	-35	12
49264.335	6136	-13864	-796	-94	-42	15
49264.335	6432	-14324	-868	-207	59	26
49264.335	5612	-16660	-892	-161	23	67
49264.335	3844	-17940	-1076	-94	40	80
49264.378	3864	-16956	-976	-48	60	66
49264.378	4612	-15204	-876	0	2	36
49264.378	5308	-13960	-1044	-74	-30	27
49264.378	6084	-13968	-852	-152	4	29
49264.378	5316	-16100	-928	-178	32	55
49264.378	4444	-17688	-1056	-153	65	90
49264.378	3876	-17116	-1144	-52	56	75
49264.378	4716	-16140	-744	4	41	29
49264.378	4612	-14204	-1112	-56	-49	0
49264.378	5904	-14112	-732	-149	1	18
49264.419	5796	-15440	-904	-177	-1	32
49264.419	5660	-17096	-948	-157	79	39
49264.419	3956	-17240	-1092	-51	38	105
49264.419	4380	-16376	-688	-27	13	40
49264.419	3976	-14428	-1296	-32	-71	-3
49264.419	5924	-13572	-1072	-101	12	37
49264.419	5736	-15232	-1044	-167	-13	39
49264.419	5540	-17000	-1060	-179	75	73
49264.419	4468	-17924	-952	-37	51	80
49264.419	3424	-16772	-912	-28	4	55
49264.475	4448	-14804	-1404	3	-10	-1
49264.475	5756	-13704	-936	-75	-22	8
49264.475	6540	-14564	-896	-178	12	26
