49177.377	0.5484595	10.291399	0.8669971	-0.023423936	0.014906142	-0.010647244
49177.377	0.5484595	10.291399	0.8669971	-0.023423936	0.014906142	-0.010647244
49177.377	0.6442603	10.174044	0.37362307	-0.011711968	0.012776693	-0.00958252
49177.377	-0.32093263	10.648257	0.12933107	0.010647244	-0.008517795	0.014906142
49177.377	-0.30177248	10.518927	0.43110353	0.005323622	-0.001064724	-0.007453071
49177.377	0.5748047	10.308165	0.1820215	-0.010647244	0.012776693	0.00958252
49177.377	-0.5364844	10.703342	0.10777588	0.004258898	-0.013841418	0.022359213
49177.377	0.2778223	10.317744	0.57001466	-0.005323622	0.011711968	-0.01703559
49177.377	0.5484595	10.28661	0.3879932	-0.006388347	0.001064724	0.020229764
49177.377	-0.5891748	10.823093	0.1580713	0.005323622	-0.005323622	0.012776693
49177.602	0.17004639	10.389595	0.49337405	-0.004258898	0.020229764	-0.022359213
49177.602	-0.014370117	10.5620365	0.13172609	0.015970865	-0.015970865	0.021294488
49177.602	-0.36883304	10.799144	0.54366946	-0.003194173	0	-0.018100316
49177.602	0.67539555	10.30098	0.44786867	-0.013841418	0.010647244	-0.015970865
49177.602	-0.20357667	10.521321	-0.17244141	0.006388347	-0.012776693	0.023423936
49177.602	-0.17244141	10.751244	0.6562354	0.013841418	-0.006388347	-0.038330078
49177.602	0.7951465	10.298584	0.49097902	-0.002129449	0.00958252	0.004258898
49177.602	-0.4167334	10.653048	0.25387207	0.003194173	-0.002129449	0.029812284
49177.602	-0.059875492	10.473421	0.364043	-0.002129449	0.006388347	-0.025553387
49177.602	0.728086	10.2315235	0.58198977	0.012776693	-0.020229764	0.021294488
49177.819	-0.33290774	10.557246	0.07903565	0.004258898	-0.008517795	-0.00958252
49177.819	0.06706055	10.676997	0.56522465	-0.006388347	0.007453071	-0.023423936
49177.819	0.4382886	10.550061	0.119750984	-0.010647244	0.013841418	0.01703559
49177.819	-0.4143384	10.818304	0.4263135	0.00958252	-0.010647244	-0.020229764
49177.819	0.21794678	10.473421	0.6777906	0.005323622	0.012776693	-0.03407118
49177.819	0.5508545	10.356065	0.44547364	0.001064724	-0.00958252	0.024488661
49177.819	-0.46942386	10.550061	0.244292	-0.003194173	-0.006388347	0.014906142
49177.819	-0.050295413	10.631493	0.6011499	-0.001064724	0.012776693	-0.024488661
49177.819	0.5460645	10.289004	0.43110353	-0.002129449	0.006388347	0.014906142
49177.819	-0.40954837	10.662627	0.23471193	0.018100316	-0.019165039	0.015970865
49178.044	0.32332766	10.253079	0.30895755	-0.023423936	0.025553387	-0.024488661
49178.044	0.1939966	10.3512745	0.1341211	0.005323622	-0.008517795	0.025553387
49178.044	0.18441652	10.427916	0.5005591	0.002129449	0.00958252	-0.015970865
