100934372375405	-0.6777906	1.9208057	9.491463	0.0011397279	0.010237402	0.006924219	0.8964939	-41.28808	-25.776674	1014.3633
100934379534364	-0.6777906	1.9208057	9.491463	0.0011397279	0.010237402	0.006924219	0.8964939	-41.28808	-25.776674	1014.3633
100934385078791	-0.6777906	1.9208057	9.491463	0.0011397279	0.010237402	0.006924219	0.8964939	-41.28808	-25.776674	1014.3633
100934390652854	-0.52690434	1.9854712	9.659114	0.0016723601	-0.0041436683	0.0037284254	0.5214939	-40.91308	-25.839174	1014.3661
100934397337282	-0.57959473	1.947151	9.721385	-0.0063171233	0.0011826537	-0.0058589545	1.2714939	-40.16308	-26.214174	1014.36536
100934403743324	-0.30895755	1.9854712	9.666299	-0.014306607	0.007041608	-0.0037284258	0.8964939	-40.53808	-26.214174	1014.3654
100934409360617	-0.5029541	1.949546	9.666299	-0.0068497555	-0.00680683	-0.0010652647	0.14649391	-41.28808	-27.901674	1014.363
100934415032180	-0.49576905	1.8896705	9.793235	0.0011397279	-9.478752E-4	0.0053263223	0.14649391	-40.91308	-27.901674	1014.363
100934421164837	-0.51971924	1.9136207	9.673484	0.009129211	-0.0062741973	0.0058589545	0.14649391	-40.91308	-27.901674	1014.363
100934427222962	-0.49097902	1.949546	9.6686945	0.0016723601	-0.0036110363	0.008522115	0.14649391	-40.91308	-27.901674	1014.363
100934432848692	-0.4622388	1.9112257	9.692644	0.0011397279	-0.002545772	0.0031957931	-0.9785061	-41.66308	-28.339174	1014.363
100934438434942	-0.4742139	1.9160157	9.721385	0.0011397279	0.00970477	-5.326324E-4	-0.9785061	-41.66308	-28.339174	1014.361
100934444252912	-0.4766089	1.9064356	9.6758795	-0.011110814	0.006508976	0.007989483	-0.9785061	-41.66308	-28.339174	1014.361
100934449876037	-0.5628296	1.9016455	9.769285	0.0011397279	0.0017152859	0.011185276	0.5214939	-40.16308	-27.901674	1014.361
100934455646663	-0.5245093	1.8465601	9.82437	0.0016723601	-0.007872094	5.3263205E-4	0.5214939	-40.16308	-27.901674	1014.361
100934462001143	-0.613125	1.8633252	9.637559	0.0075313146	-0.013731048	-0.0021305291	0.5214939	-40.16308	-27.901674	1014.361
100934467958852	-0.43349856	1.8776954	9.616004	-0.0041865944	-0.003078404	-0.0010652647	0.5214939	-40.53808	-28.339174	1014.361
100934473598279	-0.55803955	1.8106349	9.6686945	-0.0063171233	0.0054437118	0.002663161	0.5214939	-40.53808	-28.339174	1014.361
100934479268749	-0.4263135	1.951941	9.671089	-0.014839239	-9.478752E-4	-0.0031957936	0.5214939	-40.53808	-28.339174	1014.361
100934484745364	-0.49097902	1.9184108	9.75731	-9.90801E-4	-0.00680683	0.0037284254	0.5214939	-40.53808	-28.339174	1014.361
100934490470833	-0.59156984	1.954336	9.704619	-9.90801E-4	-0.014263681	-0.0063915867	-0.6035061	-40.91308	-28.714174	1014.361
100934496148698	-0.4406836	1.9016455	9.74294	-0.0015234333	-0.010535255	-0.0037284258	-0.6035061	-40.91308	-28.714174	1014.361
100934501783959	-0.4766089	1.9184108	9.704619	0.010194475	-0.002545772	0.002663161	-0.6035061	-40.91308	-28.714174	1014.361
100934511348387	-0.39517823	1.9591261	9.697434	-0.00312133	-4.1524298E-4	0.016511599	-0.22850609	-40.91308	-27.089174	1014.361
100934517502086	-0.47181886	1.9327809	9.663904	-0.0041865944	-0.008404726	0.00479369	-0.22850609	-40.91308	-27.089174	1014.361
100934523231305	-0.44786867	1.9327809	9.707015	0.0075313146	-0.0062741973	-0.0031957936	-0.22850609	-40.91308	-27.089174	1014.361
100934529267920	-0.3520679	1.9160157	9.891431	-0.0063171233	-0.011067887	0.0010652642	-0.22850609	-41.28808	-28.339174	1014.361
100934535074952	-0.51971924	1.9088306	9.630374	0.0048681535	-0.004676301	-0.0031957936	-0.22850609	-41.28808	-28.339174	1014.36414
100934541152974	-0.44547364	1.9375709	9.656719	-0.0020560655	0.004911079	5.3263205E-4	-0.22850609	-41.28808	-28.339174	1014.36414
100934546974432	-0.50774413	1.9926564	9.683064	-0.00312133	0.0011826537	0.004261058	0.14649391	-39.78808	-27.026674	1014.36414
100934552645475	-0.4239185	2.0237916	9.697434	-0.0015234333	-0.0036110363	0.0031957931	0.14649391	-39.78808	-27.026674	1014.36414
100934558905267	-0.34967285	2.0046315	9.7142	6.070956E-4	-0.004676301	-0.0058589545	0.14649391	-39.78808	-27.026674	1014.36414
100934564702663	-0.46463382	1.9758912	9.623189	-0.0036539622	-0.015861578	0.0037284254	0.14649391	-39.78808	-27.026674	1014.36414
100934570423654	-0.48379397	1.954336	9.64714	0.00646605	-0.008937358	0.012250541	-0.6035061	-41.66308	-27.089174	1014.36414
100934576518862	-0.44547364	1.9208057	9.618399	-9.90801E-4	-0.00680683	-0.0053263223	-0.6035061	-41.66308	-27.089174	1014.36414
100934582412561	-0.46463382	1.947151	9.75252	-0.005251859	-0.0041436683	0.004261058	-0.6035061	-41.66308	-27.089174	1014.36414
100934588255009	-0.44547364	1.9255958	9.783655	-0.00312133	0.004911079	-0.0015978969	-0.22850609	-41.28808	-27.026674	1014.36414
100934594538083	-0.45984375	1.8537452	9.7740755	7.446337E-5	-0.0020131397	-0.00479369	-0.22850609	-41.28808	-27.026674	1014.36414
100934600226209	-0.4239185	1.8705103	9.75252	7.446337E-5	-0.0020131397	0.0053263223	-0.22850609	-41.28808	-27.026674	1014.36414
100934605955376	-0.49097902	1.8633252	9.685459	-0.0025886977	-0.016926842	0.0015978965	-0.22850609	-41.66308	-28.714174	1014.36414
100934611702408	-0.44786867	1.949546	9.75731	0.0027376246	-0.008937358	-0.0037284258	-0.22850609	-41.66308	-28.714174	1014.36414
100934617752512	-0.39996827	1.83219	9.721385	-0.005784491	-0.0014805074	0.01438107	-0.22850609	-41.66308	-28.714174	1014.36414
